Temperature(°C),Voltage(V),Current(A),Vibration(g),Pressure(kPa),Humidity(%),Usage Hours(h),Failure,Cause of Failure,Condition,Time-to-Failure(days),Recommended Solution
36.27810059201827,236.97545813178394,8.045108629565991,0.6097352826589677,102.7291270117286,32.705687177459595,8385,1,Voltage Surge,Critical,27,Stabilize power supply
50.6015080497951,222.08609005204798,7.663810886411853,1.3919533069265149,91.12695156121468,61.147304214359636,4740,1,Wear & Tear,Critical,25,Replace worn components
47.881703866037014,224.33851190608104,6.6158242914692424,1.038893295439489,90.23930377332002,67.71005123834921,2474,1,Cooling Failure,Critical,26,Inspect fans & coolant
52.97049722851098,220.2470242463133,8.455165169035004,0.7760712491230581,105.94392312093798,37.65865383234579,9080,1,Overheating,Critical,20,Check cooling system
69.6023150916696,227.52827923653527,8.660269957016121,0.5068007257420852,109.05253685065907,54.63099849663875,206,1,Overheating,Critical,29,Check cooling system
53.2763310672096,247.4076919375055,8.588971802939117,0.9405600092103518,104.49534617040058,30.070707321035712,8795,1,Sensor Fault,Critical,7,Recalibrate/replace sensor
61.00558908052144,238.06197327252528,5.7310290556126295,1.175112269260489,76.62104360083069,31.73996895911933,7389,1,Wear & Tear,Critical,21,Replace worn components
31.466025176698842,216.9623943864515,6.582715490321024,1.7540693315483011,102.8164907009516,35.03256863392761,6356,1,Voltage Surge,Critical,5,Stabilize power supply
35.207765698212654,223.1403374082212,10.168747498098107,1.130621059793568,103.20873042830561,40.395371181069315,6897,0,None,Average,177,Routine maintenance
61.91836001726173,213.96431876024621,3.322765733504872,1.0063265581767413,104.55314009479828,68.48693688987527,6994,1,Sensor Fault,Critical,20,Recalibrate/replace sensor
39.844494129400864,234.24761191073304,7.043641141033972,1.3024472888103973,86.7953773417517,52.36572052472498,5406,1,Voltage Surge,Critical,1,Stabilize power supply
28.513318591935292,204.68887894026793,7.177802881896259,1.3484612904134217,97.13546366521686,64.76776413175853,8945,1,Voltage Surge,Critical,29,Stabilize power supply
61.13480230854582,218.59595552059218,8.755935269673602,1.0406843408159951,114.46330564943428,50.032513363518646,9234,0,None,Warning,276,Routine maintenance
46.14317089638367,210.31200412398843,15.466257690489662,1.5108848174677711,123.21335405806506,35.07655674567262,1570,0,None,Average,53,Routine maintenance
29.212201452970568,222.046861499085,5.267472429663614,0.05181701837804642,95.80182678865336,37.58914749281309,8365,1,Sensor Fault,Critical,10,Recalibrate/replace sensor
60.9720329955083,229.38815414536342,8.227894040707486,1.1215668604519249,89.0109175588657,43.840591619579186,1031,0,None,Warning,254,Routine maintenance
53.95775789180511,219.74629008615815,8.57384848991685,0.30428079766380445,118.61877714447277,41.5561883376824,7516,1,Overheating,Critical,9,Check cooling system
57.99298758727355,236.29391294363782,6.6347150234183685,1.5609363154062836,89.52360138299832,69.17752655356824,1832,0,None,Normal,210,Routine maintenance
39.07970164957611,219.6370820025532,2.720069446391139,-0.05758624895092823,103.622170630604,32.79147359504604,937,0,None,Average,359,Routine maintenance
44.411765084775375,189.62535085305305,4.323065390102907,0.4773250178904478,99.94559879791336,61.15567892245644,9022,1,Cooling Failure,Critical,15,Inspect fans & coolant
60.10999160488866,216.3413429039742,4.7011816021798465,1.2358924712013126,92.1682061503524,55.12039592357776,9962,1,Wear & Tear,Critical,1,Replace worn components
42.7227144403561,232.03936628551025,10.876990887156138,1.4798839496468776,88.68281495575478,52.01134985720708,8391,1,Wear & Tear,Critical,25,Replace worn components
39.111683863297145,232.6891353772241,8.091108786593235,1.5338669353187986,116.44070071493014,49.38686797968355,4827,1,Voltage Surge,Critical,4,Stabilize power supply
43.911592689734825,213.63039886449002,6.450641819097772,1.0096828186248998,104.53592997124183,64.51842755342426,9995,1,Wear & Tear,Critical,3,Replace worn components
43.91868442411075,238.12209071361175,7.553541414201222,1.1310967784399344,87.86744308207054,42.81126347836875,4602,1,Sensor Fault,Critical,28,Recalibrate/replace sensor
45.84212839070516,231.70942011096383,3.686447817544628,1.751335058181347,82.87951360263993,35.444110679955244,922,1,Voltage Surge,Critical,21,Stabilize power supply
47.1462171813822,216.071192030105,5.12200265315397,0.47632564323567916,101.00270715845818,60.906345038137104,5383,0,None,Normal,169,Routine maintenance
55.13306427240856,221.70861281114898,6.847123370761351,1.0169362479893167,87.98498302458641,32.31886085454922,3041,0,None,Average,195,Routine maintenance
58.15814299224025,230.43549126488588,4.231761290348579,1.7026018668699545,115.82732778954627,52.014253689650886,2412,0,None,Average,269,Routine maintenance
45.2778621026153,238.98646654985566,13.64947833863982,0.3135349838499717,94.42509371562046,32.51778028637592,2010,0,None,Average,218,Routine maintenance
53.5058447538331,198.033881740767,11.157759131397661,2.226523450627474,115.21926436869143,47.5110165253156,8986,1,Voltage Surge,Critical,1,Stabilize power supply
71.0141946737279,221.3219836659611,4.076099693099794,1.0958907039581824,110.49784544040239,69.22558060496588,6889,1,Wear & Tear,Critical,20,Replace worn components
31.060091676046667,234.03736639496805,9.751102570092108,1.261395805589447,100.71525153874329,36.381586108382976,8462,1,Cooling Failure,Critical,13,Inspect fans & coolant
53.5930179824876,225.29818537804297,5.280599600540367,1.438579632600403,98.77243654060811,43.793580783195345,4591,1,Overheating,Critical,20,Check cooling system
44.53720325132143,223.64037706769773,1.0225276305585886,1.2318820527336327,113.60573575951437,61.90573149629924,6329,1,Voltage Surge,Critical,8,Stabilize power supply
52.627676946932766,230.43890500217208,7.898697974635797,1.3626264000186843,106.79312468399725,56.58251280874542,9594,1,Wear & Tear,Critical,18,Replace worn components
45.67054089537497,213.66298719491206,3.217464929262465,1.426994566797692,97.07515141451512,34.761159537668135,6738,0,None,Normal,285,Routine maintenance
67.77235530791494,202.64402284276287,5.41278621801079,-0.10963009903243748,102.47396008626141,49.36304948973284,3707,1,Cooling Failure,Critical,14,Inspect fans & coolant
41.65303577193834,227.95320743491328,6.293774892755849,1.7388836602318014,108.2317308304155,63.09099352224428,2700,0,None,Average,274,Routine maintenance
45.30414313925062,209.39616893258582,7.291905432424183,0.6498543030969903,93.15762754343,54.93892789524191,4232,1,Overheating,Critical,30,Check cooling system
37.231106653505876,213.65091669865126,3.6658299185843615,1.6543883730736773,94.86672990335994,58.905291092825856,5606,1,Wear & Tear,Critical,22,Replace worn components
28.214495512213386,218.32583464379948,6.835374390601908,0.8906120039432482,102.34825826354405,51.13830008918069,9575,1,Sensor Fault,Critical,5,Recalibrate/replace sensor
83.32802681018006,219.59711298698554,5.546120459317605,0.9519189187431571,121.75875369286081,42.30960236948238,7468,0,None,Warning,203,Routine maintenance
39.6923197940038,246.68907944172022,9.082129702256339,1.4225199260793682,109.51898770242016,65.5621011535182,1408,1,Voltage Surge,Critical,13,Stabilize power supply
48.41342178297161,234.38659239695133,4.306791234256429,0.8682760602238424,115.15943132867503,60.265704843770294,8849,0,None,Average,157,Routine maintenance
41.56332921907141,222.5333803138454,7.416869345206873,0.8804972641701325,105.95623027655996,43.359947878790564,2554,0,None,Normal,117,Routine maintenance
29.21030113626186,238.8541756857578,7.891470951905238,0.5670425036432886,92.71169714478378,65.51568773878239,7224,1,Overheating,Critical,5,Check cooling system
59.969993828455316,210.53809184750043,7.963848837454744,0.6540245293245622,100.40610294620056,41.388993291367626,6695,1,Voltage Surge,Critical,9,Stabilize power supply
47.62454036366915,239.57502822308322,5.467620885188432,0.21677238385205322,89.82722000638265,30.263503476546912,5025,1,Sensor Fault,Critical,2,Recalibrate/replace sensor
49.915128530114515,214.9400550299013,5.017085848350536,1.5281739270360748,117.71767220753388,54.74147266174167,7794,1,Voltage Surge,Critical,5,Stabilize power supply
40.26103932980201,215.26649940082547,2.0317045438303527,1.053482252177065,99.13400022226965,44.601145309302524,7448,1,Voltage Surge,Critical,19,Stabilize power supply
57.56948751497549,203.34613797039918,6.454950122614629,0.24435696919768068,103.74559372521479,52.152600733122306,6017,1,Overheating,Critical,26,Check cooling system
42.15244971667522,206.849954730911,6.929140069243684,1.4325779566595147,119.06453785291112,69.25662413076581,4828,1,Cooling Failure,Critical,17,Inspect fans & coolant
61.92914293523732,214.69567424392747,11.683415157713272,1.7947062498024295,94.4161034183108,46.5456937341379,2920,0,None,Warning,243,Routine maintenance
54.83986821084653,215.14989639216344,1.09688117362957,1.2338176953950104,97.76229654828353,64.76082101154338,2039,1,Voltage Surge,Critical,15,Stabilize power supply
31.716434273940532,199.77934230794702,6.87272054610899,0.47752770297569125,79.54967983715345,50.41341457100434,7987,0,None,Average,240,Routine maintenance
46.84043616666815,258.25211170897205,4.7163506810735845,1.5513382973852996,118.64151710728581,34.194922559845935,9439,1,Sensor Fault,Critical,9,Recalibrate/replace sensor
54.88967484832408,227.52258909063247,1.2722090485444824,0.6385953151345765,108.73974599883933,44.37944744286018,1955,0,None,Normal,254,Routine maintenance
54.62531736111535,200.4534320390883,10.975239567467076,1.1131448724137571,103.78939365047826,35.5638054143093,2056,0,None,Average,246,Routine maintenance
37.644762294114926,204.20506043143007,4.496651705170149,0.7500348100162729,99.66651507221445,41.54789847146297,3573,0,None,Average,92,Routine maintenance
51.16274061931452,185.60889649297903,5.069571795812907,0.880773209555296,94.03031938847423,42.70437419571985,3466,1,Voltage Surge,Critical,1,Stabilize power supply
33.26473873886451,220.32366579643627,5.739080304607924,1.7302400638555853,94.66740989863627,54.140580918792594,6275,1,Wear & Tear,Critical,14,Replace worn components
67.88476275945052,219.82390070327068,5.085902873616626,0.9379559993589093,112.76454718270014,33.991871411023325,6449,0,None,Warning,120,Routine maintenance
35.556660415024226,197.63144700109052,11.263395403563472,1.2814683345339166,103.49761171867678,69.15794692819662,5694,1,Overheating,Critical,23,Check cooling system
70.92957280582111,222.1017920697197,6.6900702127704115,1.0134045057179584,122.99671234735102,34.51102828243875,7355,1,Sensor Fault,Critical,29,Recalibrate/replace sensor
56.32424190593032,227.96077395491662,10.248447220941308,1.959100728299012,87.11896546876036,56.764081125032334,3033,1,Cooling Failure,Critical,5,Inspect fans & coolant
33.01495720773853,218.30582213956902,5.384718953226363,1.7364320566368976,83.70459307502256,51.814251759855146,3161,1,Wear & Tear,Critical,11,Replace worn components
41.31474626566484,241.14421494311065,9.25858728564506,-0.1451062434919932,90.6840670086492,37.713338464951185,4982,1,Overheating,Critical,13,Check cooling system
61.076025631508024,222.0540476152449,12.574331706899343,0.6417776846135559,109.74794700529698,53.56278745584072,9274,1,Cooling Failure,Critical,3,Inspect fans & coolant
28.461725823536653,227.2066211038743,4.553229292047073,0.8903228357618885,90.1891837352876,45.542047001587505,9645,1,Overheating,Critical,7,Check cooling system
44.95150443733547,197.7912011667913,17.35785940605066,0.2591911673195736,103.94578297664022,31.962087573881792,428,1,Voltage Surge,Critical,13,Stabilize power supply
45.493243007093106,228.20782455279118,5.9263108437572765,1.6368375680708698,115.45757084303514,50.23013164912773,9429,1,Overheating,Critical,25,Check cooling system
64.02539350466775,211.26192445659507,4.969798502086043,0.8062122031085395,79.81455206178698,46.67918887030485,4297,1,Overheating,Critical,14,Check cooling system
47.59882650310899,237.2229759392307,0.07630987927926114,1.937080082014849,86.50384937677353,48.05887206592271,8078,0,None,Average,205,Routine maintenance
52.7834269940005,222.47572707573556,4.634169795306682,1.361275965956245,102.85229766973862,38.738844577311944,3104,1,Cooling Failure,Critical,29,Inspect fans & coolant
40.301858767443015,229.92425248927577,4.039481736352627,1.0069355176364734,105.68744542021366,38.44317308527519,5431,1,Overheating,Critical,21,Check cooling system
29.788515354313304,192.39537598799777,5.092488827077993,1.8435005019523882,98.37894021932598,38.89501605404385,7292,1,Overheating,Critical,2,Check cooling system
34.41136640472721,241.5338001999706,3.1819873336648428,0.9030510951607085,95.05722446458867,42.113000571945655,2508,1,Overheating,Critical,11,Check cooling system
40.8803435474347,194.0604257464909,12.724180409573794,0.7537127920787147,110.34950038289448,36.4342316774799,650,0,None,Average,295,Routine maintenance
46.819867726487466,198.2166312718677,11.094264246658962,-0.08873451102204366,99.6169559163909,62.322210937929455,6044,1,Cooling Failure,Critical,9,Inspect fans & coolant
42.22615308744828,207.86516686046227,8.177046753806955,1.4679372686629113,105.88316778743636,63.40808093902778,6301,0,None,Normal,262,Routine maintenance
35.846986221817154,223.01908168354615,6.799715461296083,0.8697631476921427,104.68172568582439,49.127735013339105,1072,1,Overheating,Critical,26,Check cooling system
53.2511535604933,212.519266346342,7.864787117938778,1.1696403683221035,106.82617614159,62.726475047949485,6047,0,None,Average,351,Routine maintenance
63.492136993781855,204.87854187025988,12.156706438145164,0.7978179218404556,90.38134265881902,38.71750960368368,1946,1,Sensor Fault,Critical,9,Recalibrate/replace sensor
31.79581525901809,192.30894080507397,8.903205882812895,0.9119433476558344,109.93348857902524,68.4689529441115,561,0,None,Normal,51,Routine maintenance
33.97284920083642,204.13272658579055,7.316232824261386,0.9707785779256287,80.77603786375875,47.116532164097116,797,0,None,Normal,131,Routine maintenance
64.1885716211108,210.7234480660819,4.3057757979687,0.6625314060293392,97.19835909389101,55.082957358449306,2054,1,Sensor Fault,Critical,16,Recalibrate/replace sensor
39.90211382933959,203.68128092489553,6.975048954234558,0.39193569302877906,91.90731801529223,65.62051103823873,1392,1,Voltage Surge,Critical,9,Stabilize power supply
53.61990333567692,202.5704160335274,9.178901845993288,1.1384232119542024,96.900657592194,67.38903220750623,8537,0,None,Average,104,Routine maintenance
